transaction_id,customer_id,merchant_id,amount,payment_method,bank,failure_reason,failure_category,attempt_count,previous_success_count,previous_failure_count,preferred_payment_method,customer_tenure_days,customer_value_segment,hour_of_day,day_of_week,merchant_category,checkout_abandoned,checkout_duration_seconds,device_type,historical_avg_order_value,recovery_action,recovery_success,recovery_delay_minutes,recovered_amount
tx_rec_115149,cust_13354,mer_242,3097.94,NET_BANKING,State Bank of India,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,12,9,UPI,204,STANDARD,13,0,E-Commerce & Retail,0,86,MOBILE_ANDROID,2961.51,SMART_PAYLINK_1CLICK,1,6.5,3097.94
tx_rec_115150,cust_17145,mer_120,36316.38,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,55,3,UPI,69,VIP,15,3,SaaS & Cloud Services,0,333,MOBILE_ANDROID,35844.03,INCENTIVIZED_DUNNING,1,123.8,34500.56
tx_rec_115151,cust_14782,mer_186,12657.73,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,10,8,UPI,57,STANDARD,9,6,E-Commerce & Retail,0,56,MOBILE_ANDROID,7399.53,UPI_INTENT_FALLBACK,1,0.5,12657.73
tx_rec_115152,cust_10808,mer_127,878.39,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,8,7,UPI,2,STANDARD,17,6,SaaS & Cloud Services,0,30,MOBILE_ANDROID,693.57,SMART_PAYLINK_1CLICK,1,1.2,878.39
tx_rec_115153,cust_15382,mer_233,1765.65,UPI,Bank of Baroda,UPI_PIN_FAILED,AUTHENTICATION,4,10,6,CARD,306,GROWTH,18,3,SaaS & Cloud Services,0,57,MOBILE_IOS,3487.65,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_115154,cust_17123,mer_237,1204.04,WALLET,ICICI Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,2,6,9,WALLET,63,STANDARD,11,0,Travel & Hospitality,0,87,MOBILE_ANDROID,1038.34,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_115155,cust_14034,mer_160,1350.24,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,19,5,UPI,20,GROWTH,21,1,SaaS & Cloud Services,0,258,MOBILE_IOS,3463.03,TIMED_SMART_RETRY,1,73.3,1350.24
tx_rec_115156,cust_17602,mer_145,10500.48,MANDATE,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,24,6,MANDATE,207,GROWTH,7,5,SaaS & Cloud Services,0,305,MOBILE_ANDROID,13542.62,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_115157,cust_10052,mer_135,23965.54,UPI,Axis Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,36,3,UPI,156,VIP,15,1,E-Commerce & Retail,0,43,MOBILE_IOS,31923.71,TIMED_SMART_RETRY,1,143.8,23965.54
tx_rec_115158,cust_15619,mer_234,1591.88,UPI,Kotak Mahindra Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,12,2,UPI,556,STANDARD,13,5,Travel & Hospitality,0,103,MOBILE_ANDROID,1538.35,TIMED_SMART_RETRY,1,68.5,1591.88
tx_rec_115159,cust_10892,mer_244,1299.9,CARD,State Bank of India,BANK_TIMEOUT,TECHNICAL_TIMEOUT,2,1,5,CARD,218,STANDARD,13,1,Quick Commerce & Food,0,207,DESKTOP,1957.05,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_115160,cust_10741,mer_212,5407.64,NET_BANKING,HDFC Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,8,2,NET_BANKING,282,GROWTH,18,2,E-Commerce & Retail,0,315,DESKTOP,5398.83,WHATSAPP_CONCIERGE,1,65.5,5407.64
tx_rec_115161,cust_12508,mer_127,5431.25,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,6,7,UPI,85,STANDARD,18,3,Quick Commerce & Food,0,24,MOBILE_ANDROID,6499.6,SMART_PAYLINK_1CLICK,1,1.0,5431.25
tx_rec_115162,cust_10197,mer_155,739.43,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,1,5,UPI,48,STANDARD,16,0,E-Commerce & Retail,0,132,DESKTOP,815.7,SMART_PAYLINK_1CLICK,1,1.7,739.43
tx_rec_115163,cust_14736,mer_233,11222.21,CARD,Federal Bank,EXPIRED_CARD,INVALID_INSTRUMENT,2,11,4,CARD,12,STANDARD,8,3,EdTech & Learning,0,159,MOBILE_ANDROID,6105.82,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_115164,cust_17692,mer_235,49029.79,UPI,Bank of Baroda,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,39,2,NET_BANKING,274,VIP,16,2,E-Commerce & Retail,0,31,MOBILE_ANDROID,57121.41,TIMED_SMART_RETRY,1,251.2,49029.79
tx_rec_115165,cust_15901,mer_204,5832.93,NET_BANKING,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,2,10,4,UPI,808,GROWTH,15,3,SaaS & Cloud Services,0,55,MOBILE_IOS,5666.73,INCENTIVIZED_DUNNING,1,10.0,5541.28
tx_rec_115166,cust_10971,mer_172,77160.05,UPI,Kotak Mahindra Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,36,2,UPI,117,VIP,21,0,E-Commerce & Retail,0,78,MOBILE_ANDROID,47846.38,TIMED_SMART_RETRY,1,315.5,77160.05
tx_rec_115167,cust_17721,mer_144,66371.99,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,16,5,UPI,287,VIP,9,1,E-Commerce & Retail,0,237,MOBILE_ANDROID,59667.64,UPI_INTENT_FALLBACK,1,11.4,66371.99
tx_rec_115168,cust_11863,mer_249,10804.91,CARD,HDFC Bank,EXPIRED_CARD,INVALID_INSTRUMENT,1,2,3,CARD,206,STANDARD,19,5,SaaS & Cloud Services,0,160,MOBILE_ANDROID,6141.16,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_115169,cust_16748,mer_110,67172.48,UPI,HDFC Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,1,51,5,UPI,163,VIP,8,3,EdTech & Learning,1,14,MOBILE_IOS,43062.09,INCENTIVIZED_DUNNING,1,103.4,63813.86
tx_rec_115170,cust_16809,mer_196,62336.36,MANDATE,Kotak Mahindra Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,39,1,UPI,33,VIP,10,4,SaaS & Cloud Services,0,63,MOBILE_ANDROID,39054.72,TIMED_SMART_RETRY,1,309.8,62336.36
tx_rec_115171,cust_13525,mer_232,5589.26,UPI,Axis Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,2,2,5,UPI,3,STANDARD,11,4,E-Commerce & Retail,1,27,MOBILE_ANDROID,7237.05,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_115172,cust_17255,mer_225,1946.14,UPI,Axis Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,12,1,UPI,246,STANDARD,13,5,E-Commerce & Retail,0,252,MOBILE_ANDROID,1451.27,TIMED_SMART_RETRY,1,116.8,1946.14
tx_rec_115173,cust_10388,mer_170,5801.03,CARD,ICICI Bank,INVALID_CARD,INVALID_INSTRUMENT,1,2,4,CARD,40,STANDARD,10,3,EdTech & Learning,0,110,MOBILE_ANDROID,7227.18,SMART_PAYLINK_1CLICK,1,14.2,5801.03
tx_rec_115174,cust_16048,mer_204,40256.96,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,20,4,UPI,61,VIP,12,2,SaaS & Cloud Services,0,36,MOBILE_IOS,48215.6,INCENTIVIZED_DUNNING,1,41.3,38244.11
tx_rec_115175,cust_15610,mer_191,49686.65,CARD,ICICI Bank,INVALID_CARD,INVALID_INSTRUMENT,2,15,1,UPI,94,VIP,11,1,SaaS & Cloud Services,0,348,MOBILE_ANDROID,38475.89,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_115176,cust_11670,mer_222,695.93,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,10,2,UPI,148,STANDARD,18,2,E-Commerce & Retail,0,179,MOBILE_ANDROID,663.04,UPI_INTENT_FALLBACK,1,4.2,695.93
tx_rec_115177,cust_15439,mer_237,6392.0,CARD,ICICI Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,5,3,CARD,56,GROWTH,10,6,SaaS & Cloud Services,0,90,MOBILE_IOS,7540.53,UPI_INTENT_FALLBACK,1,1.1,6392.0
tx_rec_115178,cust_11730,mer_123,50348.0,CARD,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,2,41,3,UPI,347,VIP,11,0,SaaS & Cloud Services,0,569,MOBILE_ANDROID,44338.39,SMART_PAYLINK_1CLICK,1,25.5,50348.0
tx_rec_115179,cust_13177,mer_110,7428.96,UPI,Kotak Mahindra Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,26,3,UPI,63,GROWTH,20,0,EdTech & Learning,0,399,MOBILE_IOS,3853.67,UPI_INTENT_FALLBACK,1,0.5,7428.96
tx_rec_115180,cust_14053,mer_218,29689.16,CARD,Kotak Mahindra Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,99,6,CARD,94,ENTERPRISE,16,1,Quick Commerce & Food,0,42,MOBILE_IOS,73718.02,CARD_UPDATE_PROMPT,1,58.7,29689.16
tx_rec_115181,cust_14139,mer_216,1556.27,CARD,Axis Bank,OTP_FAILED,AUTHENTICATION,1,8,3,CARD,188,STANDARD,13,2,Travel & Hospitality,0,110,MOBILE_ANDROID,1837.8,WHATSAPP_CONCIERGE,1,6.0,1556.27
tx_rec_115182,cust_16264,mer_137,3402.52,CARD,State Bank of India,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,2,4,NET_BANKING,54,STANDARD,6,1,E-Commerce & Retail,0,439,MOBILE_ANDROID,2623.69,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_115183,cust_12476,mer_238,1052.73,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,6,8,UPI,175,STANDARD,4,4,E-Commerce & Retail,0,246,MOBILE_ANDROID,1731.98,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_115184,cust_11143,mer_183,7468.71,UPI,ICICI Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,21,3,UPI,111,GROWTH,10,5,E-Commerce & Retail,0,253,MOBILE_ANDROID,7748.77,TIMED_SMART_RETRY,1,69.7,7468.71
tx_rec_115185,cust_14199,mer_249,7995.26,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,5,9,UPI,127,STANDARD,15,1,E-Commerce & Retail,0,186,MOBILE_ANDROID,5312.84,UPI_INTENT_FALLBACK,1,10.2,7995.26
tx_rec_115186,cust_16213,mer_107,3049.87,CARD,State Bank of India,OTP_FAILED,AUTHENTICATION,3,11,6,CARD,39,STANDARD,21,2,SaaS & Cloud Services,0,183,MOBILE_ANDROID,3148.6,SMART_PAYLINK_1CLICK,1,1.4,3049.87
tx_rec_115187,cust_11391,mer_239,5872.49,CARD,Punjab National Bank,OTP_FAILED,AUTHENTICATION,2,9,3,UPI,144,STANDARD,21,5,SaaS & Cloud Services,0,229,DESKTOP,6112.71,SMART_PAYLINK_1CLICK,1,4.7,5872.49
tx_rec_115188,cust_10749,mer_236,11433.1,NET_BANKING,ICICI Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,2,22,3,UPI,12,GROWTH,21,2,SaaS & Cloud Services,0,31,MOBILE_ANDROID,7893.13,UPI_INTENT_FALLBACK,1,2.1,11433.1
tx_rec_115189,cust_16741,mer_171,2813.36,CARD,Axis Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,13,8,CARD,602,STANDARD,10,1,SaaS & Cloud Services,0,123,MOBILE_IOS,1396.29,UPI_INTENT_FALLBACK,1,6.4,2813.36
tx_rec_115190,cust_17204,mer_234,16211.97,NET_BANKING,ICICI Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,5,6,UPI,264,GROWTH,14,2,E-Commerce & Retail,0,61,MOBILE_IOS,14922.16,TIMED_SMART_RETRY,1,118.8,16211.97
tx_rec_115191,cust_11018,mer_119,1193.09,UPI,ICICI Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,1,9,4,UPI,122,STANDARD,15,2,EdTech & Learning,1,26,MOBILE_IOS,2826.76,INCENTIVIZED_DUNNING,1,22.7,1133.44
tx_rec_115192,cust_15872,mer_218,28538.12,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,50,2,UPI,33,VIP,6,2,Travel & Hospitality,0,42,DESKTOP,24139.86,WHATSAPP_CONCIERGE,1,13.4,28538.12
tx_rec_115193,cust_17488,mer_163,4840.94,UPI,State Bank of India,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,8,8,UPI,291,STANDARD,4,1,Utilities & Telecom,0,94,MOBILE_IOS,7143.52,TIMED_SMART_RETRY,1,315.0,4840.94
tx_rec_115194,cust_13390,mer_142,8317.75,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,3,3,UPI,130,STANDARD,21,4,E-Commerce & Retail,0,92,MOBILE_ANDROID,6296.61,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_115195,cust_13079,mer_181,8637.44,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,10,4,UPI,44,STANDARD,18,2,E-Commerce & Retail,0,57,TABLET,4788.57,SMART_PAYLINK_1CLICK,1,2.6,8637.44
tx_rec_115196,cust_12927,mer_204,4654.29,UPI,Federal Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,2,9,4,UPI,381,STANDARD,15,3,Quick Commerce & Food,0,44,MOBILE_ANDROID,4613.55,TIMED_SMART_RETRY,1,330.4,4654.29
tx_rec_115197,cust_15089,mer_226,78923.25,CARD,Axis Bank,OTP_FAILED,AUTHENTICATION,1,54,4,CARD,197,VIP,11,3,SaaS & Cloud Services,0,47,MOBILE_ANDROID,55446.57,SMART_PAYLINK_1CLICK,1,7.5,78923.25
tx_rec_115198,cust_12136,mer_116,5335.1,UPI,Kotak Mahindra Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,2,7,UPI,344,STANDARD,14,3,EdTech & Learning,0,212,MOBILE_ANDROID,7296.91,UPI_INTENT_FALLBACK,1,5.3,5335.1
tx_rec_115199,cust_16001,mer_186,62097.22,UPI,Bank of Baroda,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,2,53,2,UPI,260,VIP,18,4,Travel & Hospitality,1,57,MOBILE_ANDROID,46114.1,INCENTIVIZED_DUNNING,1,28.2,58992.36
tx_rec_115200,cust_10789,mer_144,1013.53,NET_BANKING,IndusInd Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,12,2,NET_BANKING,64,STANDARD,14,2,EdTech & Learning,0,53,MOBILE_ANDROID,1719.03,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_115201,cust_15352,mer_197,7519.7,NET_BANKING,Kotak Mahindra Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,2,4,1,NET_BANKING,331,STANDARD,16,1,EdTech & Learning,0,66,DESKTOP,6097.71,INCENTIVIZED_DUNNING,1,19.2,7143.71
tx_rec_115202,cust_16300,mer_244,1971.38,WALLET,IndusInd Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,3,5,UPI,177,STANDARD,9,4,EdTech & Learning,0,275,MOBILE_ANDROID,3399.19,UPI_INTENT_FALLBACK,1,1.1,1971.38
tx_rec_115203,cust_17413,mer_138,2275.65,UPI,IndusInd Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,11,7,CARD,30,STANDARD,12,3,Quick Commerce & Food,0,21,MOBILE_ANDROID,1492.06,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_115204,cust_10898,mer_221,81881.88,NET_BANKING,HDFC Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,21,1,NET_BANKING,177,VIP,11,1,E-Commerce & Retail,0,27,MOBILE_IOS,50413.41,UPI_INTENT_FALLBACK,1,2.3,81881.88
tx_rec_115205,cust_14020,mer_124,9444.38,MANDATE,Kotak Mahindra Bank,MANDATE_CANCELLED,MANDATE_ISSUE,2,14,9,MANDATE,426,STANDARD,11,6,EdTech & Learning,0,167,MOBILE_ANDROID,7463.37,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_115206,cust_11307,mer_223,9051.0,NET_BANKING,HDFC Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,10,8,NET_BANKING,436,STANDARD,11,1,Travel & Hospitality,0,377,MOBILE_ANDROID,7574.83,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_115207,cust_17442,mer_155,17017.8,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,23,5,UPI,112,GROWTH,8,0,Quick Commerce & Food,0,406,MOBILE_ANDROID,6729.76,TIMED_SMART_RETRY,1,236.1,17017.8
tx_rec_115208,cust_17551,mer_148,34205.9,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,20,4,UPI,218,GROWTH,11,3,EdTech & Learning,0,340,MOBILE_ANDROID,19038.53,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_115209,cust_13946,mer_176,5459.01,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,2,15,3,CARD,127,GROWTH,12,3,Quick Commerce & Food,0,346,MOBILE_ANDROID,5414.37,TIMED_SMART_RETRY,1,88.6,5459.01
tx_rec_115210,cust_11462,mer_126,15834.59,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,3,14,1,UPI,54,GROWTH,9,5,E-Commerce & Retail,0,195,MOBILE_ANDROID,18043.75,TIMED_SMART_RETRY,1,276.6,15834.59
tx_rec_115211,cust_10634,mer_203,11289.2,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,27,3,UPI,156,GROWTH,18,5,E-Commerce & Retail,0,276,MOBILE_ANDROID,12681.24,SMART_PAYLINK_1CLICK,1,2.6,11289.2
tx_rec_115212,cust_17700,mer_204,5172.21,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,12,7,CARD,866,STANDARD,23,2,E-Commerce & Retail,0,52,MOBILE_ANDROID,2533.73,TIMED_SMART_RETRY,1,331.0,5172.21
tx_rec_115213,cust_11973,mer_133,12056.09,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,18,2,UPI,141,GROWTH,18,5,E-Commerce & Retail,0,174,MOBILE_ANDROID,7669.02,UPI_INTENT_FALLBACK,1,3.0,12056.09
tx_rec_115214,cust_14418,mer_177,42578.53,UPI,Bank of Baroda,UPI_PIN_FAILED,AUTHENTICATION,3,30,5,CARD,228,VIP,17,2,SaaS & Cloud Services,0,217,MOBILE_IOS,49383.76,SMART_PAYLINK_1CLICK,1,3.6,42578.53
tx_rec_115215,cust_11173,mer_103,20525.95,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,21,1,UPI,207,GROWTH,0,2,SaaS & Cloud Services,0,185,MOBILE_ANDROID,17815.31,SMART_PAYLINK_1CLICK,1,12.0,20525.95
tx_rec_115216,cust_17979,mer_179,1513.19,CARD,Kotak Mahindra Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,13,2,CARD,73,STANDARD,17,4,Quick Commerce & Food,0,65,MOBILE_ANDROID,2190.65,UPI_INTENT_FALLBACK,1,10.5,1513.19
tx_rec_115217,cust_13107,mer_121,28275.77,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,22,4,UPI,79,GROWTH,8,2,SaaS & Cloud Services,0,179,DESKTOP,15824.11,TIMED_SMART_RETRY,1,266.6,28275.77
tx_rec_115218,cust_14214,mer_161,21295.58,UPI,ICICI Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,20,6,CARD,1041,GROWTH,8,4,EdTech & Learning,0,75,MOBILE_IOS,16070.54,UPI_INTENT_FALLBACK,1,3.4,21295.58
tx_rec_115219,cust_10923,mer_231,5401.28,NET_BANKING,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,8,6,UPI,189,GROWTH,9,2,EdTech & Learning,0,124,MOBILE_ANDROID,4163.49,CARD_UPDATE_PROMPT,1,12.8,5401.28
tx_rec_115220,cust_14338,mer_190,2056.41,NET_BANKING,Kotak Mahindra Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,5,3,NET_BANKING,156,STANDARD,11,1,Utilities & Telecom,0,83,MOBILE_ANDROID,2496.67,SMART_PAYLINK_1CLICK,1,5.9,2056.41
tx_rec_115221,cust_12017,mer_208,3865.53,UPI,Axis Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,8,1,UPI,212,STANDARD,9,6,E-Commerce & Retail,0,190,MOBILE_IOS,6820.9,SMART_PAYLINK_1CLICK,1,16.5,3865.53
tx_rec_115222,cust_12572,mer_200,4850.26,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,13,2,CARD,29,GROWTH,10,4,Quick Commerce & Food,0,167,MOBILE_ANDROID,10753.14,TIMED_SMART_RETRY,1,232.8,4850.26
tx_rec_115223,cust_11552,mer_151,22648.57,UPI,Axis Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,26,5,UPI,163,ENTERPRISE,7,1,SaaS & Cloud Services,0,84,MOBILE_ANDROID,36274.46,UPI_INTENT_FALLBACK,1,14.1,22648.57
tx_rec_115224,cust_13437,mer_249,57371.02,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,58,3,UPI,163,VIP,12,5,Travel & Hospitality,0,327,DESKTOP,52244.5,SMART_PAYLINK_1CLICK,1,5.6,57371.02
tx_rec_115225,cust_10204,mer_206,6496.55,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,3,3,UPI,122,STANDARD,13,0,SaaS & Cloud Services,0,228,MOBILE_ANDROID,7972.52,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_115226,cust_15178,mer_146,128248.97,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,107,4,UPI,33,ENTERPRISE,10,2,Utilities & Telecom,0,48,MOBILE_ANDROID,94484.34,SMART_PAYLINK_1CLICK,1,1.4,128248.97
tx_rec_115227,cust_12093,mer_121,23238.13,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,21,4,CARD,60,GROWTH,16,0,EdTech & Learning,0,87,MOBILE_ANDROID,8025.19,INCENTIVIZED_DUNNING,1,39.2,22076.22
tx_rec_115228,cust_10370,mer_200,3268.56,UPI,Axis Bank,UPI_PIN_FAILED,AUTHENTICATION,1,6,9,UPI,279,STANDARD,12,2,E-Commerce & Retail,0,56,MOBILE_IOS,7811.26,UPI_INTENT_FALLBACK,1,2.8,3268.56
tx_rec_115229,cust_12991,mer_240,2071.09,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,14,3,UPI,185,STANDARD,10,6,Travel & Hospitality,0,25,DESKTOP,7585.32,SMART_PAYLINK_1CLICK,1,2.1,2071.09
tx_rec_115230,cust_16958,mer_109,3611.52,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,10,4,UPI,30,STANDARD,11,6,SaaS & Cloud Services,0,20,MOBILE_ANDROID,5500.33,UPI_INTENT_FALLBACK,1,2.0,3611.52
tx_rec_115231,cust_11590,mer_144,4704.8,WALLET,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,5,1,WALLET,243,STANDARD,7,0,Utilities & Telecom,0,73,MOBILE_ANDROID,4571.31,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_115232,cust_16818,mer_128,64039.98,UPI,Kotak Mahindra Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,35,5,CARD,78,ENTERPRISE,9,1,SaaS & Cloud Services,0,64,MOBILE_IOS,111681.68,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_115233,cust_16479,mer_217,4212.43,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,1,3,CARD,87,STANDARD,11,0,EdTech & Learning,0,158,DESKTOP,7824.31,UPI_INTENT_FALLBACK,1,6.0,4212.43
tx_rec_115234,cust_17873,mer_228,20958.2,NET_BANKING,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,17,4,NET_BANKING,25,GROWTH,14,6,E-Commerce & Retail,0,380,MOBILE_IOS,15495.78,SMART_PAYLINK_1CLICK,1,6.3,20958.2
tx_rec_115235,cust_14997,mer_233,16591.58,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,7,3,UPI,90,GROWTH,11,4,E-Commerce & Retail,0,386,MOBILE_IOS,17669.07,UPI_INTENT_FALLBACK,1,4.1,16591.58
tx_rec_115236,cust_14373,mer_249,4796.64,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,10,8,UPI,13,STANDARD,20,0,SaaS & Cloud Services,0,66,MOBILE_ANDROID,4985.76,TIMED_SMART_RETRY,1,345.8,4796.64
tx_rec_115237,cust_14294,mer_146,8456.63,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,1,7,7,UPI,39,STANDARD,15,6,E-Commerce & Retail,0,31,MOBILE_IOS,7782.4,SMART_PAYLINK_1CLICK,1,6.8,8456.63
tx_rec_115238,cust_16485,mer_103,26905.51,NET_BANKING,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,2,20,1,CARD,235,GROWTH,12,3,Quick Commerce & Food,0,131,MOBILE_ANDROID,17721.61,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_115239,cust_16781,mer_111,98976.58,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,119,3,UPI,52,ENTERPRISE,15,1,E-Commerce & Retail,0,48,MOBILE_ANDROID,102180.77,SMART_PAYLINK_1CLICK,1,7.4,98976.58
tx_rec_115240,cust_14865,mer_250,1074.5,NET_BANKING,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,7,3,NET_BANKING,190,STANDARD,17,5,EdTech & Learning,0,202,MOBILE_ANDROID,921.35,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_115241,cust_10592,mer_133,35393.14,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,55,5,UPI,318,VIP,22,1,SaaS & Cloud Services,0,78,MOBILE_ANDROID,27444.5,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_115242,cust_12859,mer_151,4097.96,CARD,ICICI Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,7,4,CARD,178,STANDARD,17,4,E-Commerce & Retail,0,32,DESKTOP,3840.51,UPI_INTENT_FALLBACK,1,1.1,4097.96
tx_rec_115243,cust_11170,mer_240,67166.73,NET_BANKING,State Bank of India,AUTHENTICATION_FAILED,AUTHENTICATION,1,43,1,NET_BANKING,120,VIP,1,0,SaaS & Cloud Services,0,217,MOBILE_ANDROID,46421.12,SMART_PAYLINK_1CLICK,1,4.4,67166.73
tx_rec_115244,cust_15703,mer_169,5369.18,NET_BANKING,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,8,6,NET_BANKING,44,STANDARD,14,3,EdTech & Learning,0,172,MOBILE_ANDROID,5544.93,WHATSAPP_CONCIERGE,1,9.8,5369.18
